dataset_id	url	name	encoding
ess-dive-8aec26685488a26-20230912T185518709	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8aec26685488a26-20230912T185518709	Data_and_scripts_associated_with_Coupled_primary.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-8aec26685488a26-20230912T185518709	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f4b7e8558349013-20230620T195156629	Roley_CR_Metabolism_Data_Package.zip	application/zip
ess-dive-10f72a8aff0d825-20250321T153627298	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-10f72a8aff0d825-20250321T153627298	Spatial_Study_2022_Water_Column_Sediment_and.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-fc985ed8172df01-20240820T171536998	Model_Inputs_Outputs_and_Scripts_associated.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-c5b1305418282ac-20230310T195554977	readme_Respiration_Son_2022.pdf	application/pdf
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0ced1afcc9e8628-20230310T195554988	respiration_dd.csv	text/csv
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e304faa58178093-20230310T195554991	respiration_flmd.csv	text/csv
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-582e030dfed8b65-20230310T201603800	model_codes.zip	application/zip
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ef92031cc1bc9c5-20230310T201704004	model_inputs.zip	application/zip
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-93ce701e0726f59-20230310T202438239	model_outputs.zip	application/zip
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cc61118ac577500-20230310T201510547	figures.zip	application/zip
ess-dive-fc985ed8172df01-20240820T171536998	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-31acf95d31e9a7c-20230310T201632215	Rscripts.zip	application/zip
ess-dive-4d4fa5e8e62d3e2-20230622T151046821	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4d4fa5e8e62d3e2-20230622T151046821	Optode_performance_data_associated_with_.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-4d4fa5e8e62d3e2-20230622T151046821	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d993a319ec494c5-20230607T223527120	Multireactor_flmd.csv	text/csv
ess-dive-4d4fa5e8e62d3e2-20230622T151046821	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9f17137e8d4018c-20230607T223522626	Kaufman_Multireactor_Data_Package.zip	application/zip
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e1fc93c9823c915-20250903T190235247517	4_Predictions.zip	application/zip
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-af74adc4f937e50-20250905T193914746	Artificial_intelligence_models_photos_and_data.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-10dd9f5a0c1a0bc-20250905T190726079	v2_readme_YOLO_DP.pdf	application/pdf
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1be4b346cb633c3-20250905T190726073	v2_Chen_2024_YOLO_flmd.csv	text/csv
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-33bc247cbe510a7-20250905T190726070	v2_Chen_2024_YOLO_dd.csv	text/csv
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-a511e4700ad6da4-20250905T190726066	6_SupplementalData.zip	application/zip
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f79ca9dd1f3962b-20250905T190726054	2_Validations.zip	application/zip
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8d2d2a0466208bd-20250905T190726049	1_Trainings.zip	application/zip
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-94e3851d00c48c9-20250905T190726058	3_Testings.zip	application/zip
ess-dive-af74adc4f937e50-20250905T193914746	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-a9d4f5b3958e303-20250905T190726062	5_Summary.zip	application/zip
ess-dive-f2531708122fc8a-20230808T205432944	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f2531708122fc8a-20230808T205432944	Spatially_Averaged_Ice_Contents_of_Ice_Wedge.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-f2531708122fc8a-20230808T205432944	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4c5255a42a8fbc0-20221208T050038081	AK13_permafrost_ice_fractions.csv	text/csv
ess-dive-f2531708122fc8a-20230808T205432944	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cd0686f62a4722c-20221208T050119215	AK13_ice_contents.csv	text/csv
ess-dive-f2531708122fc8a-20230808T205432944	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-550bab21a51e391-20221208T050127063	AK13_flmd.csv	text/csv
ess-dive-f2531708122fc8a-20230808T205432944	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0d2ff97999d9424-20221208T050057594	AK13_ice_contents_dd.csv	text/csv
ess-dive-f2531708122fc8a-20230808T205432944	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b5c82b5285f51a7-20221208T050026517	AK13_permafrost_ice_fractions_dd.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9b114a25948bdcb-20231031T065654539	dd.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cb03bbf00138398-20231031T065654559	July2021_Data.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8baedb632fa881d-20231031T065654549	InstallationMethods.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d118621673376b6-20231031T065920243	Riverbed_and_Near_Surface_Water_Quality_Data_.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b66e5f0539585dd-20231031T065654543	February2021_Data.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0676459a454fc11-20231031T065654546	FLMD.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-387425f9b98db53-20231031T065654523	April2022_Data.csv	text/csv
ess-dive-d118621673376b6-20231031T065920243	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-505312ec069ddd0-20231031T065654531	April2022_HoleData.csv	text/csv
ess-dive-8a116c1b99c636d-20231211T151442562	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ad38ea63ed80af0-20231208T162850026	soilrespiration_dd.csv	text/csv
ess-dive-8a116c1b99c636d-20231211T151442562	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3bc9b7de94fe3eb-20231211T151434941	soil_respiration_data.csv	text/csv
ess-dive-8a116c1b99c636d-20231211T151442562	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7c9f5ccef5c93a2-20231208T162850038	soilrespiration_flmd.csv	text/csv
ess-dive-8a116c1b99c636d-20231211T151442562	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8a116c1b99c636d-20231211T151442562	Carbon_flux_measurements_from_chambers_collected.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-8a116c1b99c636d-20231211T151442562	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-325d7df98e17379-20231208T162849833	soilrespiration_locations.csv	text/csv
ess-dive-8a116c1b99c636d-20231211T151442562	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-339b2752fff5b7f-20231208T162850058	soilrespiration_chamber_md.csv	text/csv
ess-dive-bfb29192deefc7c-20250818T164736951	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-43096552e44770e-20250818T164554730	v2_Regier_2025_d50.zip	application/zip
ess-dive-bfb29192deefc7c-20250818T164736951	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-bfb29192deefc7c-20250818T164736951	Data_associated_with_Different_methods_of.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-e4a23432b120ad9-20231226T180444373	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e4a23432b120ad9-20231226T180444373	Scripts_and_data_associated_with_a_manuscript.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-e4a23432b120ad9-20231226T180444373	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-c37c98283506619-20231221T182357537	XRF_FTICR_Manuscript_Data_Package.zip	application/zip
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-846ed2a45b7d169-20240819T203516786	Data_and_Scripts_associated_with.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-68874a35b676ac5-20240214T190118807	src.zip	application/zip
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6708227329cd184-20240216T185546272	readme_Muller_2024_Lambda_PFLOTRAN_Manuscript_Data_Package.pdf	application/pdf
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-15be6fe43fe81d6-20240214T190158655	Muller_2024_Lambda_PFLOTRAN_Manuscript_Data_Package_flmd.csv	text/csv
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b89f41968398039-20240214T185609713	analysis.zip	application/zip
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1cc5d758f5e7391-20240214T190138770	reaction_sandbox_pnnl_lambda.F90	application/octet-stream
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9fc3193e276d94f-20240214T190138766	environment.yml	application/octet-stream
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9a3d99e9ea942f2-20240216T185533619	Muller_2024_Lambda_PFLOTRAN_Manuscript_Data_Package_dd.csv	text/csv
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d617fc8b8aad1e7-20240214T190123929	workflow.zip	application/zip
ess-dive-846ed2a45b7d169-20240819T203516786	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-396eeb819b442db-20240214T190110151	data.zip	application/zip
ess-dive-0e03eee28618f60-20250423T172554523	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0e03eee28618f60-20250423T172554523	Data_and_scripts_associated_with_a_manuscript_on.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-0e03eee28618f60-20250423T172554523	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d42787f58f6d518-20250414T181328799	v2_Cavaiani_2024_Metaanalysis.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-135dd87bb859ff3-20240308T134104700678	2017july_Pics.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6a56f7eb3f9be65-20240308T141825721391	2019april_Pics.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7203c60b1be4160-20240308T165510358414	2022april_Pics.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-67b584b46ea05ba-20240308T165427672895	2019june_Pics.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9ba419d45b548b0-20240308T171150386369	2019june_Pics_notused.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-036514c56521399-20240308T140638823987	2019april_Pics_notused.zip	application/zip
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-a8d58818d1a733f-20240222T201757031	2022April_Ortho.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-447c883ea566068-20240222T201756915	2017July_DSM.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d94123f0f38b5a6-20240222T210304860	2019June_CameraexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-04a9d88fcd25501-20240222T201756959	2019April_Ortho.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-dba9663d3922c26-20240222T210304823	2019April_CameraexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4b670ed08244b8b-20240222T210327945	2019april_AGIrep.pdf	application/pdf
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f6d8122a19d28c9-20240301T003833866	4_Sensor_rgb_2017.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-827eb6df3e39ddb-20240301T003833751	3_FlightDetail_2017july.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-29775c1fd1690f6-20240301T004010390	2017JulyGCPs.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f5fe16defc7cd92-20240222T201756970	2019April_SnowDepth.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-65b266da0075541-20240222T201756941	2017July_ShrubHeight.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ce8d66b04058c69-20240222T201756991	2019June_DTMproxy.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f8fd931a96c2fb6-20240222T210304790	2017july_CameraexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-2ed6794a8db5988-20240222T210327934	2017july_AGIrep.pdf	application/pdf
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d305d8072c4c411-20240301T003833797	1_CampaignSummary.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-edb51ca7a0ff846-20240301T003833727	3_FlightDetail_2019june.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-bc75b93b65e2040-20240301T003833701	3_FlightDetail_2022april.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-23235c59d3e6425-20240301T004010356	2019AprilGCPs.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cfc6e49d5c0a293-20240301T202929241	Files_Teller_BD_flmd.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-43a71de19a5e422-20240222T201756980	2019June_DSM.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-52e0958be534d38-20240222T201756931	2017July_Ortho.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-40b51789a965597-20240222T201757018	2022April_DSM.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6583d70c1d073b6-20240222T210327971	2022april_AGIrep.pdf	application/pdf
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d2d5939b8d6b7e3-20240222T210304836	2019April_CGPexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e60546642160b65-20240222T210304803	2017July_CGPexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6cef60574da9685-20240301T003833775	3_FlightDetail_2019april.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b81792111ce30c9-20240301T003833673	UAS_CSV_dd.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8825cd8f78171a3-20240215T154417486	GCP_coverage.pdf	application/pdf
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-13c1880de09656a-20240221T172119351	Data_description_BD.pdf	application/pdf
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e4313d2e842a22b-20240222T201757004	2019June_Ortho.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3344df53789898b-20240222T210304906	April2022_CameraexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8dd80df2705818b-20240222T210304916	April2022_CGPexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-da41d82771e011b-20240222T210304872	2019June_CGPexpfromAGI.txt	text/plain
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f47ec0053d36c30-20240301T003833842	2_PlatformDescription_2019onward.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-20ed603ecc98375-20240301T003833821	2_PlatformDescription_2017.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3f236b28a3a4120-20240308T172146007657	Surface_elevation_snow_depth_vegetation_height_and_color_imagery_from_multiple_UAV_surveys_from_2018_to_2023_across_a_watershed_near_Teller_road_mile_marker_27_Seward_Peninsula_Alaska.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7b444084a184633-20240222T201756950	2019April_DSM.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b57097809726976-20240301T003833888	4_Sensor_rgb_2019onward.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e0806eef9fdf3bd-20240222T201757045	2022April_SnowDepth.tif	image/tiff
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4cb56b38155ce5f-20240222T210327957	2019june_AGIrep.pdf	application/pdf
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1dca8a48fb88980-20240301T004010426	2019JuneGCPs.csv	text/csv
ess-dive-3f236b28a3a4120-20240308T172146007657	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f02e874e026b5e9-20240301T004010451	2022AprilGCPs.csv	text/csv
ess-dive-7ebb5798646b4de-20250516T175249858	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7ebb5798646b4de-20250516T175249858	Anion_Data_for_the_East_River_Watershed_Colorado.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-7ebb5798646b4de-20250516T175249858	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-50ba133b2a476aa-20250515T171428548	anion_data_2014_2024.zip	application/zip
ess-dive-7ebb5798646b4de-20250516T175249858	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-49ae39252227a18-20250515T171428569	v6_20250515_flmd.csv	text/csv
ess-dive-7ebb5798646b4de-20250516T175249858	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-92653b4ca5484d0-20250515T171428561	v6_20250515_dd.csv	text/csv
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cd3995361c524ec-20250602T182440914	Total_Dissolved_Nitrogen_and_Ammonia_Data_for_the.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b05d6c9574af08a-20240312T194149422	Determination_of_Method_Detection_Limits_MDLs_for_DIC_NPOC_and_TDN_Analyses_Shimadzu_Updated_2024_March_05.docx	application/vnd.openxmlformats-officedocument.wordprocessingml.document
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4f4ef6bafe7f1f2-20240312T194149434	Determination_of_Method_Detection_Limits_MDLs_for_DIC_NPOC_and_TDN_Analyses_Shimadzu_Updated_2024_March_05.pdf	application/pdf
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-65e43ec9283c0fc-20210420T171814192	Detemination_of_Method_Detection_Limit_for_Ammonia_and_the_Interferences_by_LACHAT_Flow_Injection_Analysis_by_Wenming_Dong.pdf	application/pdf
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ead0b7f2db22296-20210412T041504118	Detemination_of_Method_Detection_Limit_for_Ammonia_and_the_Interferences_by_LACHAT_Flow_Injection_Analysis_by_Wenming_Dong.docx	application/vnd.openxmlformats-officedocument.wordprocessingml.document
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-5fb73b7d95ba1e1-20250515T173119721	tdn_ammonia_data_2015_2024.zip	application/zip
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-c1146c8fbd1f4b7-20250515T173119737	v6_20250515_flmd.csv	text/csv
ess-dive-cd3995361c524ec-20250602T182440914	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-73a80ae0ced7fb5-20250515T173119728	v6_20250515_dd.csv	text/csv
ess-dive-3e2f8b427ee0700-20250516T175137369	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3e2f8b427ee0700-20250516T175137369	Dissolved_Inorganic_Carbon_and_Dissolved_Organic.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-3e2f8b427ee0700-20250516T175137369	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-591e7e5e6b32e64-20240312T193149059	Determination_of_Method_Detection_Limits_MDLs_for_DIC_NPOC_and_TDN_Analyses_Shimadzu_Updated_2024_March_05.docx	application/vnd.openxmlformats-officedocument.wordprocessingml.document
ess-dive-3e2f8b427ee0700-20250516T175137369	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4f9f596634eaf6d-20240312T193149065	Determination_of_Method_Detection_Limits_MDLs_for_DIC_NPOC_and_TDN_Analyses_Shimadzu_Updated_2024_March_05.pdf	application/pdf
ess-dive-3e2f8b427ee0700-20250516T175137369	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-817d40e9fa9d38f-20250515T172508988	dic_npoc_data_2014_2024.zip	application/zip
ess-dive-3e2f8b427ee0700-20250516T175137369	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7e63c91e2e4a9d8-20250515T172509006	v5_20250515_flmd.csv	text/csv
ess-dive-3e2f8b427ee0700-20250516T175137369	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9fed22ebfc0ddab-20250515T172508999	v5_20250515_dd.csv	text/csv
ess-dive-0d812c6d5413a15-20250516T175348449	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0d812c6d5413a15-20250516T175348449	Cation_Data_for_the_East_River_Watershed_.xml	https://eml.ecoinformatics.org/eml-2.2.0
